DateTime,Date,pH,GlobalLightEnergy(W.m2),Temp(C),DO (mg.L),DO (%sat),Sal (g.L),Protein.AF,FAME.Lipids.AF,Carbohydrates.AF,Harvest Vol (L),AFDW (g/L),AFDW (g)
2014-09-17 03:43:00,09-17-2014,8.18,30.48,11.83,5.6,80,33.5,40.29,10.24,5.83,512.5,0.095,48.6875
2014-09-17 03:59:00,09-17-2014,8.18,80.14,11.6,5.59,80,33.5,42.71,8.0,6.04,512.5,0.11822222199999999,60.58888889
2014-09-17 04:14:00,09-17-2014,7.93,119.12,6.28,5.61,80,33.4,39.92,7.79,6.13,512.5,0.096666667,49.54166667
2014-09-17 04:28:00,09-17-2014,7.93,103.79,4.43,5.64,81,33.4,41.64,8.64,5.22,512.5,0.074666667,38.26666667
2014-09-17 04:44:00,09-17-2014,7.94,155.77,15.72,5.64,80,33.5,40.84,8.03,5.99,512.5,0.109333333,56.03333333
2014-09-17 04:59:00,09-17-2014,7.94,65.38,15.49,5.64,81,33.5,41.86,7.42,9.32,512.5,0.094222222,48.28888889
2014-09-17 05:13:00,09-17-2014,7.94,23.8,13.36,5.63,80,33.4,39.85,7.45,8.16,512.5,0.09866666699999999,50.56666667
2014-09-17 05:29:00,09-17-2014,7.95,47.82,12.35,5.69,81,33.5,38.52,7.91,9.47,1035.25,0.176666667,182.8941667
2014-09-17 05:44:00,09-17-2014,7.95,149.26,12.23,5.73,82,33.4,39.09,8.04,9.16,768.75,0.388381944,298.5686198
2014-09-17 05:58:00,09-17-2014,7.95,183.75,14.18,5.74,82,33.5,34.39,7.94,9.71,768.75,0.362384615,278.5831731
2014-09-17 06:14:00,09-17-2014,7.96,181.62,15.07,5.77,82,33.4,39.54,8.52,13.18,1025.0,0.028608752999999997,29.32397217
2014-09-17 06:29:00,09-17-2014,7.96,184.0,15.54,5.88,84,33.5,38.22,8.78,12.55,768.75,0.28818181800000003,221.5397727
2014-09-17 06:43:00,09-17-2014,7.97,190.41,16.83,6.15,88,33.5,38.71,7.92,13.26,768.75,0.281271034,216.22710759999998
2014-09-17 06:59:00,09-17-2014,7.99,192.08,18.16,6.55,93,33.5,38.11,8.1,13.4,1025.0,0.28022222199999997,287.2277778
2014-09-17 07:14:00,09-17-2014,7.89,194.18,16.78,7.0,100,33.5,39.4,7.45,12.29,512.5,0.363978495,186.53897849999998
2014-09-17 07:28:00,09-17-2014,7.91,192.4,17.2,7.23,103,33.5,37.6,8.53,13.1,256.25,0.281971739,72.25525815
2014-09-17 07:44:00,09-17-2014,7.64,195.19,17.8,7.45,106,33.3,39.15,7.57,11.45,256.25,0.30374061199999997,77.83353175
2014-09-17 07:59:00,09-17-2014,7.69,198.65,17.89,8.05,115,33.3,26.98,7.4,12.57,256.25,0.28325448,72.58396057
2014-09-17 08:13:00,09-17-2014,7.75,201.79,18.24,8.77,126,33.3,38.73,7.4,12.62,256.25,0.158905882,40.71963235
2014-09-17 08:29:00,09-17-2014,7.81,203.28,18.92,9.56,138,33.3,37.57,8.7,11.28,256.25,0.170856192,43.78189918
2014-09-17 08:44:00,09-17-2014,7.73,203.84,18.7,10.35,150,33.3,37.44,7.04,10.58,584.25,0.213688844,124.84770719999999
2014-09-17 08:58:00,09-17-2014,7.65,165.92,19.16,11.13,162,33.3,38.84,7.68,10.83,256.25,0.213841808,54.79696328
2014-09-17 09:14:00,09-17-2014,7.75,130.33,19.03,12.32,180,33.3,36.56,7.15,9.43,1025.0,0.238418803,244.37927349999998
2014-09-17 09:29:00,09-17-2014,7.67,202.71,17.58,13.28,196,33.3,38.64,7.03,9.87,256.25,0.25738912,65.95596197
2014-09-17 09:43:00,09-17-2014,7.75,212.42,16.93,13.53,200,33.3,42.6,10.63,8.17,256.25,0.25487194,65.31093456
2014-09-17 09:59:00,09-17-2014,7.82,206.14,15.91,13.51,201,33.3,38.66,9.51,9.09,358.75,0.254308943,91.23333333
2014-09-17 10:14:00,09-17-2014,7.88,173.07,16.21,13.49,201,33.3,39.75,11.03,9.64,358.75,0.18491525399999997,66.33834746
2014-09-17 10:28:00,09-17-2014,7.94,144.34,16.74,13.14,197,33.3,38.36,10.49,9.48,358.75,0.16743993599999998,60.06907703
2014-09-17 10:44:00,09-17-2014,7.97,188.29,18.03,12.68,190,33.3,38.26,10.31,10.07,1025.0,0.17522158699999998,179.6021266
2014-09-17 10:59:00,09-17-2014,8.0,148.57,17.23,11.89,178,33.3,34.02,10.37,12.08,768.75,0.376488575,289.4255922
2014-09-17 11:13:00,09-17-2014,7.87,175.0,16.81,11.14,167,33.3,35.26,10.88,10.78,768.75,0.367333333,282.3875
2014-09-17 11:29:00,09-17-2014,7.91,199.8,13.46,10.99,165,33.3,34.65,6.11,10.38,1025.0,0.03683037,37.75112925
2014-09-17 11:44:00,09-17-2014,7.95,225.33,12.8,11.15,167,33.4,26.46,10.88,5.39,768.75,0.317705628,244.23620130000003
2014-09-17 11:58:00,09-17-2014,7.98,228.16,15.39,10.77,161,33.4,26.46,10.27,5.72,768.75,0.348762211,268.11094959999997
2014-09-17 11:58:00,09-17-2014,7.98,225.95,16.25,10.77,161,33.4,26.46,7.93,7.28,1025.0,0.268506556,275.2192202
2014-09-17 12:14:00,09-17-2014,7.69,69.89,16.96,10.77,161,33.4,26.46,7.96,7.23,512.5,0.386485215,198.0736727
2014-09-17 12:29:00,09-17-2014,7.75,283.23,24.82,11.09,166,33.4,26.46,10.92,6.58,256.25,0.271407265,69.54811165
2014-09-17 12:43:00,09-17-2014,7.84,225.43,23.66,12.17,183,33.4,26.46,13.11,6.99,256.25,0.30091269800000003,77.10887897
2014-09-17 12:59:00,09-17-2014,7.91,257.25,24.15,13.1,198,33.4,26.46,13.47,7.76,256.25,0.29279569899999996,75.02889785
2014-09-17 13:14:00,09-17-2014,7.98,265.74,25.28,13.75,209,33.4,26.46,14.86,6.53,256.25,0.333003337,85.33210512
2014-09-17 13:28:00,09-17-2014,7.92,239.27,24.44,14.79,227,33.5,37.16,13.22,6.79,256.25,0.240185051,61.54741927
2014-09-17 13:44:00,09-17-2014,7.98,247.79,24.94,14.8,227,33.5,32.79,16.67,6.98,604.75,0.158024183,95.56512443
2014-09-17 13:59:00,09-17-2014,7.91,240.0,25.38,14.55,224,33.5,37.58,13.09,7.57,256.25,0.271354394,69.53456336
2014-09-17 14:13:00,09-17-2014,7.95,260.66,24.99,14.24,220,33.5,36.81,9.0,9.0,1025.0,0.260412281,266.9225877
2014-09-17 14:29:00,09-17-2014,7.89,166.35,24.6,14.36,223,33.5,39.04,8.0,13.93,256.25,0.25517094,65.38755342
2014-09-17 14:44:00,09-17-2014,7.97,258.56,24.99,14.1,220,33.5,36.95,7.0,10.61,256.25,0.245408558,62.88594289
2014-09-17 14:58:00,09-17-2014,7.87,213.51,24.76,13.38,209,33.5,20.37,6.0,11.49,358.75,0.269359047,96.63255814
2014-09-17 15:14:00,09-17-2014,7.92,107.28,24.57,12.78,199,33.6,34.98,5.0,13.15,358.75,0.267222222,95.86597222
2014-09-17 15:29:00,09-17-2014,7.98,255.52,25.14,12.4,192,33.6,43.22,4.0,12.21,358.75,0.23282906899999997,83.52742862
2014-09-17 15:43:00,09-17-2014,7.88,238.51,25.15,11.53,179,33.5,40.71,4.0,12.47,1025.0,0.214125178,219.47830730000004
2014-09-17 15:59:00,09-17-2014,7.78,248.58,25.48,12.24,189,33.6,39.65,4.0,11.21,512.5,0.386667074,198.1668754
2014-09-17 16:14:00,09-17-2014,7.83,46.77,23.2,11.74,181,33.6,38.03,2.0,12.31,256.25,0.27944444399999996,71.60763889
2014-09-17 16:28:00,09-17-2014,7.71,190.16,22.63,11.1,171,33.7,39.46,3.0,12.56,256.25,0.295063492,75.61001984
2014-09-17 16:44:00,09-17-2014,7.76,205.98,23.5,10.73,165,33.7,39.29,3.11,12.76,256.25,0.29233333300000003,74.91041667
2014-09-17 16:59:00,09-17-2014,7.81,62.03,23.35,10.58,163,33.7,40.21,3.0,7.76,256.25,0.334969896,85.83603585
2014-09-17 17:13:00,09-17-2014,7.84,37.14,21.81,10.2,156,33.7,39.46,3.21,12.77,256.25,0.234318532,60.04412388
2014-09-17 17:29:00,09-17-2014,7.87,66.59,21.14,9.9,152,33.7,33.41,3.09,10.39,604.75,0.14559523800000002,88.04872024
2014-09-17 17:44:00,09-17-2014,7.89,213.29,22.61,9.45,144,33.7,37.65,2.29,11.55,256.25,0.302435897,77.49919872
2014-09-17 17:58:00,09-17-2014,7.92,40.56,22.23,9.09,138,33.7,38.54,1.78,9.92,1025.0,0.288242754,295.4488225
2014-09-17 18:14:00,09-17-2014,7.93,128.67,22.41,8.64,131,33.8,38.87,14.53,10.78,358.75,0.335846154,120.4848077
2014-09-17 18:29:00,09-17-2014,7.94,291.21,22.93,7.89,120,33.8,36.63,5.69,11.44,358.75,0.267075758,95.81342803
2014-09-17 18:43:00,09-17-2014,7.77,270.17,22.52,7.24,109,33.8,36.82,9.88,13.48,1025.0,0.22520202,230.8320707
2014-09-17 18:59:00,09-17-2014,7.8,278.02,23.65,6.74,102,33.8,36.52,10.06,12.68,768.75,0.39266801100000004,301.86353330000003
2014-09-17 19:14:00,09-17-2014,7.63,238.89,24.14,6.47,97,33.8,31.16,9.95,12.11,768.75,0.356314103,273.9164663
2014-09-17 19:28:00,09-17-2014,7.66,20.3,20.71,6.25,94,33.8,39.71,9.86,12.39,840.5,0.31939393899999996,268.4506061
2014-09-17 19:44:00,09-17-2014,7.67,84.65,15.87,6.06,90,33.9,30.72,10.33,13.13,768.75,0.24071908600000003,185.0527974
2014-09-17 19:59:00,09-17-2014,7.7,153.46,15.83,5.93,88,33.9,40.3,9.51,13.11,768.75,0.304441293,234.03924419999998
2014-09-17 20:13:00,09-17-2014,7.91,162.71,14.11,5.81,86,33.9,32.15,7.83,14.17,1025.0,0.290777778,298.0472222
2014-09-17 20:29:00,09-17-2014,7.94,164.08,14.35,5.79,86,33.9,36.15,17.32,11.99,512.5,0.325555556,166.84722219999998
2014-09-17 20:44:00,09-17-2014,7.95,166.0,12.79,5.72,85,33.9,38.47,11.42,12.07,522.75,0.21888888899999998,114.42416670000001
2014-09-17 20:58:00,09-17-2014,7.99,162.58,16.75,5.7,84,33.9,37.88,9.89,12.24,512.5,0.173166667,88.74791667
2014-09-17 21:14:00,09-17-2014,7.88,151.54,18.36,5.64,83,33.9,40.78,9.17,12.36,594.5,0.1755,104.33475
2014-09-17 21:29:00,09-17-2014,7.91,165.33,11.84,5.65,83,33.9,37.77,8.74,12.36,512.5,0.147090909,75.38409091
2014-09-17 21:43:00,09-17-2014,7.95,140.5,13.27,5.62,83,33.9,37.74,8.48,13.35,512.5,0.099054326,50.76534205
2014-09-17 21:59:00,09-17-2014,7.97,112.46,14.72,5.59,82,33.9,36.45,10.69,14.09,1025.0,0.028682863,29.39993492
2014-09-17 22:14:00,09-17-2014,7.89,24.96,15.65,5.59,82,34.0,33.09,12.09,12.34,1025.0,0.18551282100000002,190.15064099999998
2014-09-17 22:28:00,09-17-2014,7.9,39.58,16.08,5.59,82,34.0,33.6,12.1,12.57,768.75,0.391666667,301.09375
2014-09-17 22:44:00,09-17-2014,7.92,170.5,14.83,5.58,81,34.0,36.33,11.56,12.72,830.25,0.284567901,236.2625
2014-09-17 22:59:00,09-17-2014,7.95,186.58,16.08,5.58,81,34.0,32.55,12.24,12.99,768.75,0.19812169300000002,152.3060516
2014-09-17 23:13:00,09-17-2014,7.97,188.46,18.56,5.59,81,34.0,30.99,12.94,13.42,768.75,0.289441312,222.50800890000002
2014-09-17 23:29:00,09-17-2014,7.89,191.92,18.65,5.57,81,34.0,35.69,12.69,13.3,768.75,0.312266667,240.055
2014-09-17 23:44:00,09-17-2014,7.59,195.25,19.47,5.55,80,34.0,36.42,12.49,11.91,1025.0,0.316794872,324.7147436
2014-09-17 23:58:00,09-17-2014,7.62,183.17,17.95,5.53,80,34.0,34.6,12.99,13.69,512.5,0.33166666699999997,169.97916669999998
2014-09-18 00:14:00,09-18-2014,7.64,196.38,14.4,5.55,80,34.0,32.36,12.1,13.9,522.75,0.222222222,116.16666670000001
2014-09-18 00:29:00,09-18-2014,7.66,134.54,11.88,5.54,80,34.0,39.86,12.33,12.76,512.5,0.17825,91.353125
2014-09-18 00:43:00,09-18-2014,7.67,41.17,12.33,5.53,79,34.0,37.35,12.93,14.23,574.0,0.170333333,97.77133333
2014-09-18 00:59:00,09-18-2014,7.69,192.17,14.17,5.5,79,34.0,32.7,12.48,14.11,512.5,0.141212121,72.37121212
2014-09-18 01:14:00,09-18-2014,7.7,163.46,13.65,5.5,79,34.0,36.42,12.11,14.54,512.5,0.104615385,53.61538462
2014-09-18 01:28:00,09-18-2014,7.72,187.96,13.83,5.5,78,34.0,31.73,12.04,12.11,512.5,0.156605691,80.26041667
2014-09-18 01:44:00,09-18-2014,7.73,87.96,13.2,5.5,78,34.0,35.92,12.04,11.57,1025.0,0.294358974,301.71794869999997
2014-09-18 01:59:00,09-18-2014,7.74,94.04,13.05,5.5,78,34.0,35.84,11.76,11.55,512.5,0.358333333,183.64583330000002
2014-09-18 02:13:00,09-18-2014,7.75,205.12,10.77,5.47,78,34.1,37.11,12.69,15.82,574.0,0.224444444,128.83111110000002
2014-09-18 02:29:00,09-18-2014,7.76,218.04,13.56,5.49,78,34.1,34.33,12.87,14.84,512.5,0.18952381,97.13095238
2014-09-18 02:44:00,09-18-2014,7.77,219.79,13.99,5.49,78,34.1,41.77,16.53,14.3,635.5,0.18491666699999998,117.51454170000001
2014-09-18 02:58:00,09-18-2014,7.77,204.0,14.16,5.47,77,34.1,39.45,13.5,15.76,512.5,0.173939394,89.14393939
2014-09-18 03:14:00,09-18-2014,7.78,256.74,12.64,5.46,77,34.1,39.07,12.37,15.13,512.5,0.083529412,42.80882353
2014-09-18 03:29:00,09-18-2014,7.79,105.41,18.67,5.45,77,34.1,42.1,11.65,16.65,1025.0,0.0267675,27.4366875
2014-09-18 03:43:00,09-18-2014,7.79,192.29,14.37,5.47,77,34.1,41.33,11.14,17.71,1025.0,0.168111111,172.3138889
2014-09-18 03:59:00,09-18-2014,7.8,164.32,18.06,5.5,77,34.1,41.5,11.31,19.99,768.75,0.32666666699999997,251.125
2014-09-18 04:14:00,09-18-2014,7.81,30.87,17.26,5.46,77,34.1,39.28,3.04,18.12,902.0,0.250123457,225.611358
2014-09-18 04:28:00,09-18-2014,7.81,170.12,15.06,5.48,77,34.1,36.83,3.38,16.29,1025.0,0.107911255,110.6090368
2014-09-18 04:44:00,09-18-2014,7.82,138.92,15.22,5.48,77,34.1,44.2,3.85,21.27,768.75,0.33621212100000003,258.4630682
2014-09-18 04:59:00,09-18-2014,7.82,135.87,17.04,5.5,77,34.1,42.21,3.93,20.02,1025.0,0.149814815,153.5601852
2014-09-18 05:13:00,09-18-2014,7.83,82.34,17.87,5.51,77,34.1,43.9,3.8,19.68,768.75,0.33,253.6875
2014-09-18 05:29:00,09-18-2014,7.83,193.54,16.85,5.55,78,34.1,44.15,3.45,19.17,850.75,0.267777778,227.81194440000002
2014-09-18 05:44:00,09-18-2014,7.84,221.46,14.46,5.58,78,34.1,42.04,4.82,21.21,1025.0,0.123495671,126.58306280000001
2014-09-18 05:58:00,09-18-2014,7.84,213.81,14.6,5.57,78,34.1,43.55,4.64,21.27,768.75,0.287361111,220.90885419999998
2014-09-18 06:14:00,09-18-2014,7.85,196.45,13.31,5.64,79,34.1,39.57,4.57,17.11,1025.0,0.30910256399999997,316.8301282
2014-09-18 06:29:00,09-18-2014,7.86,218.89,11.07,5.74,80,34.2,42.07,4.95,12.7,256.25,0.187266667,47.98708333
2014-09-18 06:43:00,09-18-2014,7.87,203.87,14.53,6.02,84,34.2,38.49,5.15,10.01,1025.0,0.2395,245.4875
2014-09-18 06:59:00,09-18-2014,7.88,186.73,16.87,6.31,88,34.1,39.54,4.99,10.5,1025.0,0.22099205,226.5168514
2014-09-18 07:14:00,09-18-2014,7.9,163.52,20.8,6.6,92,34.2,32.53,3.52,10.01,276.75,0.2165625,59.93367188
2014-09-18 07:28:00,09-18-2014,7.95,246.6,14.58,7.25,101,34.1,45.06,3.67,10.12,256.25,0.248,63.55
2014-09-18 07:44:00,09-18-2014,7.26,240.0,7.68,8.05,112,32.9,44.73,3.05,9.8,256.25,0.19248587600000003,49.32450565
2014-09-18 07:59:00,09-18-2014,7.35,250.64,8.58,8.53,119,33.0,44.34,4.33,9.82,1025.0,0.140365137,143.8742649
2014-09-18 08:13:00,09-18-2014,7.47,151.91,16.9,9.53,134,33.0,44.48,3.45,9.32,543.25,0.14075268800000001,76.46389785
2014-09-18 08:29:00,09-18-2014,7.3,182.33,20.14,10.56,149,33.0,46.54,3.59,9.18,512.5,0.178916667,91.69479167
2014-09-18 08:44:00,09-18-2014,7.42,164.61,22.35,11.4,161,33.0,46.87,1.99,10.83,512.5,0.164266667,84.18666667
2014-09-18 08:58:00,09-18-2014,7.81,207.38,21.76,12.11,172,33.0,44.89,1.82,10.0,1025.0,0.267696502,274.3889146
2014-09-18 09:14:00,09-18-2014,7.9,93.88,21.7,12.72,182,33.0,45.74,2.17,10.14,512.5,0.182266667,93.41166667
2014-09-18 09:29:00,09-18-2014,7.97,30.68,20.59,13.09,189,33.0,39.07,2.18,10.12,512.5,0.18791666699999998,96.30729167
2014-09-18 09:43:00,09-18-2014,7.86,23.72,15.76,13.56,197,33.0,41.22,2.21,9.56,512.5,0.166383333,85.27145833
2014-09-18 09:59:00,09-18-2014,7.95,25.33,20.71,14.03,205,33.0,41.72,2.32,9.31,1025.0,0.3004,307.91
2014-09-18 10:14:00,09-18-2014,7.85,165.22,23.06,14.42,212,33.0,43.3,16.34,10.0,256.25,0.2048,52.48
2014-09-18 10:28:00,09-18-2014,7.94,198.15,21.15,14.84,220,33.0,43.77,12.46,10.18,256.25,0.2305,59.065625
2014-09-18 10:44:00,09-18-2014,7.84,202.7,21.71,14.95,224,33.0,41.32,11.97,9.49,256.25,0.24338383800000002,62.36710859
2014-09-18 10:59:00,09-18-2014,7.93,134.0,20.39,15.4,232,33.0,42.1,12.36,9.84,1025.0,0.1816,186.14
2014-09-18 11:13:00,09-18-2014,7.84,328.96,38.41,15.48,235,33.0,40.5,12.05,10.53,512.5,0.168666667,86.44166667
2014-09-18 11:29:00,09-18-2014,7.93,3.0,34.4,15.68,240,33.0,41.56,11.58,9.96,1025.0,0.198833333,203.8041667
2014-09-18 11:44:00,09-18-2014,7.89,253.81,37.45,15.79,243,33.0,41.03,11.69,9.54,1025.0,0.36847619,377.6880952
2014-09-18 11:58:00,09-18-2014,7.97,286.06,32.89,16.02,248,33.0,42.46,13.37,9.75,512.5,0.35438760700000005,181.6236485
2014-09-18 12:14:00,09-18-2014,7.9,313.03,32.62,15.93,249,33.1,40.3,13.6,9.33,512.5,0.255257512,130.81947490000002
2014-09-18 12:29:00,09-18-2014,7.97,323.66,34.68,16.04,252,33.1,41.8,14.25,9.63,512.5,0.260577778,133.5461111
2014-09-18 12:43:00,09-18-2014,7.92,320.34,35.98,15.8,250,33.1,40.58,13.48,9.25,512.5,0.219290703,112.38648500000001
2014-09-18 12:59:00,09-18-2014,7.86,277.65,35.46,15.48,246,33.1,40.88,12.88,10.07,512.5,0.204864865,104.99324320000001
2014-09-18 13:14:00,09-18-2014,7.93,204.19,30.91,14.71,234,33.1,43.32,13.07,10.47,512.5,0.198937442,101.9554388
2014-09-18 13:28:00,09-18-2014,7.98,211.09,29.87,13.8,220,33.2,43.2,13.42,9.1,512.5,0.249565217,127.90217390000001
2014-09-18 13:44:00,09-18-2014,7.76,299.35,30.8,13.66,218,33.2,38.0,12.53,13.01,512.5,0.139033333,71.25458333
2014-09-18 13:59:00,09-18-2014,7.98,319.68,32.48,13.83,221,33.2,27.76,12.44,10.51,1025.0,0.133641871,136.9829178
2014-09-18 14:13:00,09-18-2014,7.91,321.42,32.82,13.74,220,33.2,34.78,12.57,19.07,512.5,0.339292308,173.88730769999998
2014-09-18 14:29:00,09-18-2014,7.97,323.88,33.57,13.25,212,33.3,35.67,11.29,14.93,512.5,0.222261905,113.9092262
2014-09-18 14:44:00,09-18-2014,7.88,323.57,32.65,12.36,197,33.3,43.93,13.41,14.52,512.5,0.245449735,125.79298940000001
2014-09-18 14:58:00,09-18-2014,7.95,313.11,33.4,12.31,197,33.4,42.9,14.01,13.77,512.5,0.21380952399999997,109.577381
2014-09-18 15:14:00,09-18-2014,7.86,288.62,32.89,12.4,198,33.4,44.28,14.11,11.49,512.5,0.20902439,107.125
2014-09-18 15:29:00,09-18-2014,7.93,308.15,33.23,12.38,198,33.4,43.97,15.6,12.99,512.5,0.20371571600000002,104.40430429999999
2014-09-18 15:43:00,09-18-2014,7.94,254.64,33.6,9.42,151,33.3,44.44,9.72,18.01,512.5,0.217886818,111.6669945
2014-09-18 15:59:00,09-18-2014,7.57,180.26,30.07,11.25,179,33.4,44.4,14.02,15.62,512.5,0.124266667,63.68666667
2014-09-18 16:14:00,09-18-2014,7.67,240.05,28.5,11.33,180,33.5,42.91,12.0,10.99,1025.0,0.135125468,138.50360419999998
2014-09-18 16:28:00,09-18-2014,7.74,274.6,31.31,11.32,180,33.5,44.22,13.62,15.46,768.75,0.34590812,265.91686699999997
2014-09-18 16:44:00,09-18-2014,7.67,303.11,32.2,11.03,175,33.5,46.04,13.62,15.49,768.75,0.23183908,178.2262931
2014-09-18 16:59:00,09-18-2014,7.71,300.94,33.62,10.64,169,33.5,45.92,12.36,14.11,768.75,0.339275362,260.81793480000005
2014-09-18 17:13:00,09-18-2014,7.75,301.03,34.46,10.26,163,33.5,43.95,13.56,8.3,1025.0,0.2011,206.1275
2014-09-18 17:29:00,09-18-2014,7.78,277.08,31.34,9.58,151,33.6,45.17,12.38,9.74,768.75,0.304483038,234.0713352
2014-09-18 17:44:00,09-18-2014,7.81,174.06,28.88,8.99,142,33.6,42.17,11.21,9.67,768.75,0.255239651,196.215482
2014-09-18 17:58:00,09-18-2014,7.83,296.58,30.13,8.38,132,33.6,42.25,12.82,10.53,768.75,0.334777778,257.3604167
2014-09-18 18:14:00,09-18-2014,7.83,149.34,28.24,7.7,121,33.6,41.84,14.16,9.3,1025.0,0.273556411,280.3953216
2014-09-18 18:29:00,09-18-2014,7.84,240.3,27.3,7.09,111,33.7,42.5,12.62,10.31,512.5,0.329777778,169.0111111
2014-09-18 18:43:00,09-18-2014,7.85,302.61,29.98,6.53,102,33.7,45.18,13.94,10.64,512.5,0.252090605,129.1964349
2014-09-18 18:59:00,09-18-2014,7.85,299.99,31.8,6.18,96,33.7,42.44,13.38,10.15,512.5,0.25186308,129.0798285
2014-09-18 19:14:00,09-18-2014,7.86,280.31,31.84,5.87,90,33.7,38.37,8.48,10.11,512.5,0.194699118,99.78329772
2014-09-18 19:28:00,09-18-2014,7.73,275.51,30.41,5.65,87,33.8,38.13,11.63,9.37,512.5,0.195866667,100.3816667
2014-09-18 19:44:00,09-18-2014,7.74,289.11,31.96,5.53,85,33.8,38.11,11.58,9.12,512.5,0.272402998,139.6065366
2014-09-18 19:59:00,09-18-2014,7.75,296.55,33.33,5.48,83,33.8,40.28,12.3,8.89,512.5,0.323076923,165.5769231
2014-09-18 20:13:00,09-18-2014,7.77,300.89,33.42,5.4,82,33.9,37.68,13.16,14.71,512.5,0.277471264,142.204023
2014-09-18 20:29:00,09-18-2014,7.78,297.32,33.5,5.37,81,33.8,40.05,8.97,9.77,1025.0,0.17068591100000002,174.9530584
2014-09-18 20:44:00,09-18-2014,7.79,296.42,33.81,5.36,81,33.9,30.43,10.72,13.47,768.75,0.338250855,260.0303446
2014-09-18 20:58:00,09-18-2014,7.8,3.0,30.1,5.32,80,33.9,38.71,11.73,9.42,768.75,0.279797009,215.0939503
2014-09-18 21:14:00,09-18-2014,7.8,276.8,27.56,5.32,80,33.9,37.24,7.11,10.74,768.75,0.352051282,270.6394231
2014-09-18 21:29:00,09-18-2014,7.69,295.52,27.22,5.29,79,33.9,39.3,7.97,12.24,1025.0,0.243966877,250.06604900000002
2014-09-18 21:43:00,09-18-2014,7.94,309.67,27.52,5.28,79,33.9,38.41,7.42,12.6,768.75,0.519,398.98125
2014-09-18 21:59:00,09-18-2014,7.72,272.11,27.55,5.26,78,34.0,34.96,7.47,4.01,768.75,0.444166667,341.453125
2014-09-18 22:14:00,09-18-2014,7.74,285.03,28.26,5.24,78,34.0,33.94,7.71,3.74,768.75,0.42819298200000006,329.1733553
2014-09-18 22:28:00,09-18-2014,7.74,252.81,27.8,5.24,78,34.0,39.56,7.43,4.81,768.75,0.223576923,171.8747596
2014-09-18 22:44:00,09-18-2014,7.75,287.39,28.0,5.24,78,34.0,40.81,7.65,5.51,1025.0,0.094666667,97.03333333
2014-09-18 22:59:00,09-18-2014,7.76,307.33,27.58,5.19,77,34.0,40.85,6.22,3.41,717.5,0.495,355.1625
2014-09-18 23:13:00,09-18-2014,7.77,173.21,27.45,5.19,77,34.0,39.93,7.09,5.67,717.5,0.18647629999999998,133.7967453
2014-09-18 23:29:00,09-18-2014,7.78,247.57,27.27,5.17,76,34.0,39.61,7.43,3.61,717.5,0.15517094,111.33514960000001
2014-09-18 23:44:00,09-18-2014,7.78,125.51,27.36,5.15,76,34.0,39.21,7.92,3.57,717.5,0.18883333300000002,135.4879167
2014-09-18 23:58:00,09-18-2014,7.71,259.03,27.55,5.1,75,34.0,40.04,7.61,4.06,1025.0,0.137200699,140.630717
2014-09-19 00:14:00,09-19-2014,7.72,299.19,27.9,5.11,75,34.1,38.96,7.35,3.85,615.0,0.250688172,154.1732258
2014-09-19 00:29:00,09-19-2014,7.73,317.53,27.8,5.06,74,34.1,41.22,6.83,9.08,615.0,0.18875,116.08125
2014-09-19 00:43:00,09-19-2014,7.66,296.58,28.02,5.06,74,34.1,43.22,7.03,8.78,615.0,0.215484283,132.5228338
2014-09-19 00:59:00,09-19-2014,7.67,256.21,27.73,5.04,74,34.1,42.39,7.66,12.85,615.0,0.183199678,112.66780190000001
2014-09-19 01:14:00,09-19-2014,7.99,284.31,27.51,5.03,74,34.1,41.88,6.67,10.08,1025.0,0.148328809,152.03702919999998
2014-09-19 01:28:00,09-19-2014,7.99,297.77,27.61,5.01,73,34.1,37.78,7.41,11.26,717.5,0.502,360.185
2014-09-19 01:44:00,09-19-2014,7.93,236.35,27.07,5.0,73,34.1,40.78,6.74,8.65,717.5,0.19818556699999998,142.19814409999998
2014-09-19 01:59:00,09-19-2014,7.93,274.32,27.41,4.96,72,34.1,37.44,7.2,9.44,717.5,0.171079812,122.74976529999999
2014-09-19 02:13:00,09-19-2014,7.94,278.95,27.27,4.93,72,34.1,30.32,7.31,3.6,717.5,0.18258333300000001,131.0035417
2014-09-19 02:29:00,09-19-2014,7.95,285.12,26.87,4.93,72,34.1,37.53,8.79,3.97,1025.0,0.106426011,109.0866615
2014-09-19 02:44:00,09-19-2014,7.96,315.25,27.58,4.91,71,34.1,39.65,6.97,3.22,615.0,0.260118774,159.97304599999998
2014-09-19 02:58:00,09-19-2014,7.97,293.19,27.66,4.88,71,34.2,40.88,6.91,4.41,615.0,0.196749827,121.00114350000001
2014-09-19 03:14:00,09-19-2014,7.98,274.55,27.95,4.87,71,34.2,40.27,7.26,3.97,615.0,0.217632248,133.84383229999997
2014-09-19 03:29:00,09-19-2014,7.98,281.88,27.39,4.83,70,34.2,39.22,7.63,3.76,615.0,0.16696757,102.6850558
2014-09-19 03:43:00,09-19-2014,7.94,283.8,26.67,4.81,70,34.2,40.62,3.75,8.8,1025.0,0.121183372,124.2129562
2014-09-19 03:59:00,09-19-2014,7.95,28.02,24.71,4.81,70,34.2,40.96,7.71,6.81,512.5,0.535387533,274.3861108
